rounded_price,year,manufacturer,model,condition,cylinders,fuel,transmission,drive,type,state,odometer_range
22000,2012,toyota,tacoma,excellent,5,gas,automatic,4wd,pickup,me,100k-150k
31000,2017,honda,ridgeline,good,5,gas,automatic,4wd,pickup,va,50k-100k
15000,2012,ford,econoline,like new,8,gas,automatic,rwd,van,pa,50k-100k
15000,2012,ram,1500 4x4,excellent,8,gas,automatic,4wd,pickup,ct,150k-200k
6000,2011,ford,2011 SUZUKI GRAND VITARA,good,5,gas,automatic,4wd,sedan,oh,50k-100k
11000,2011,gmc,sierra 2500hd,good,5,gas,automatic,4wd,sedan,ca,100k-150k
33000,2019,chevrolet,silverado 1500 work tr,good,8,other,automatic,rwd,pickup,id,0-20k
4000,2001,ford,f-150,good,5,gas,automatic,4wd,sedan,tx,150k-200k
7000,2007,ford,mustang gt,good,8,gas,automatic,rwd,coupe,fl,150k-200k
3000,2004,others,xc70,good,5,gas,automatic,4wd,wagon,or,200k-300k
16000,2013,toyota,rav4,good,4,gas,automatic,4wd,SUV,nv,50k-100k
10000,1989,chevrolet,corvette convertible,excellent,8,gas,automatic,rwd,convertible,mi,50k-100k
36000,2018,audi,s4 premium plus sedan 4d,good,5,other,automatic,4wd,sedan,ma,50k-100k
6000,2010,chevrolet,equinox,excellent,6,gas,automatic,fwd,SUV,fl,200k-300k
13000,2014,toyota,camry le automatic,good,5,gas,automatic,fwd,sedan,fl,50k-100k
40000,2017,ford,f-250 sd,good,8,diesel,automatic,4wd,truck,mi,150k-200k
10000,2012,hyundai,genesis,good,5,gas,automatic,4wd,sedan,il,100k-150k
10000,2009,others,g coupe,excellent,6,gas,automatic,4wd,coupe,fl,150k-200k
7000,2011,toyota,corolla,good,5,gas,automatic,4wd,sedan,de,100k-150k
10000,2014,others,6,excellent,5,gas,automatic,4wd,sedan,ca,100k-150k
10000,2016,volkswagen,jetta sport tsi,good,4,gas,automatic,4wd,sedan,ny,50k-100k
5000,2007,others,g37x,good,5,gas,automatic,4wd,sedan,nh,150k-200k
48000,2020,gmc,yukon slt sport utility 4d,good,8,gas,other,4wd,other,wy,20k-50k
41000,2017,ford,f-150,good,5,gas,automatic,4wd,pickup,mo,50k-100k
36000,2014,audi,rs5,excellent,8,gas,automatic,4wd,convertible,ma,50k-100k
20000,1958,others,medalist,excellent,8,gas,manual,rwd,sedan,in,50k-100k
13000,2013,chevrolet,silverado 4x4,good,8,gas,automatic,4wd,pickup,sc,150k-200k
20000,2018,ford,escape,good,4,gas,automatic,4wd,SUV,co,20k-50k
8000,2012,gmc,acadia,excellent,6,gas,automatic,4wd,SUV,in,100k-150k
25000,2014,audi,a8 3.0t sedan 4d,good,6,gas,other,4wd,sedan,or,50k-100k
7000,1991,ford,cheverolet corvette,good,8,gas,automatic,rwd,coupe,ny,100k-150k
14000,2016,ford,fusion se,like new,4,gas,automatic,fwd,sedan,oh,50k-100k
18000,2001,toyota,celica gt-s,good,4,gas,automatic,fwd,hatchback,ri,100k-150k
4000,2000,others,bonneville se,excellent,6,gas,automatic,fwd,sedan,pa,100k-150k
17000,2010,bmw,5 series gran turismo,good,8,gas,automatic,4wd,other,ca,50k-100k
4000,2007,kia,sedona,good,5,gas,automatic,fwd,mini-van,mi,150k-200k
18000,2018,ford,genesis g80,good,5,gas,automatic,4wd,sedan,fl,20k-50k
8000,2002,nissan,frontier crew cab,excellent,6,gas,automatic,4wd,pickup,co,150k-200k
30000,2019,others,romeo stelvio ti sport,good,5,other,other,4wd,hatchback,fl,50k-100k
13000,2017,subaru,impreza 2.0i premium,like new,4,gas,automatic,4wd,sedan,ny,100k-150k
14000,2016,hyundai,sonata,good,5,hybrid,automatic,4wd,sedan,ca,50k-100k
5000,2009,nissan,maxima,excellent,6,gas,automatic,fwd,sedan,nc,150k-200k
18000,2009,chevrolet,aveo,good,5,gas,manual,4wd,sedan,in,100k-150k
33000,2016,chevrolet,silverado 1500,good,5,gas,automatic,4wd,sedan,mn,50k-100k
9000,2009,subaru,tribeca,excellent,6,gas,automatic,4wd,SUV,or,100k-150k
18000,2005,cadillac,escalade,good,5,gas,automatic,4wd,sedan,oh,150k-200k
12000,2013,others,mkz,excellent,4,gas,automatic,fwd,sedan,ne,100k-150k
7000,2002,chevrolet,silverado 1500 lt,good,8,gas,automatic,4wd,truck,ia,150k-200k
18000,2007,toyota,yaris,good,5,gas,automatic,fwd,sedan,il,0-20k
16000,2017,hyundai,elantra,good,4,gas,automatic,4wd,sedan,fl,20k-50k
5000,2005,ford,f550,fair,0,diesel,automatic,4wd,pickup,ma,200k-300k
24000,2015,chevrolet,colorado z71,good,6,gas,automatic,4wd,truck,pa,100k-150k
18000,2020,toyota,frame,good,5,gas,manual,4wd,sedan,ca,0-20k
18000,2007,hyundai,elantra se,good,5,gas,automatic,4wd,sedan,ca,100k-150k
18000,2015,ford,Freightliner M2 106 Medium Duty,good,6,diesel,automatic,rwd,sedan,al,200k-300k
18000,2007,hyundai,azera se,like new,6,gas,automatic,fwd,sedan,pa,150k-200k
13000,2015,others,3,excellent,4,gas,automatic,fwd,hatchback,ca,50k-100k
23000,2014,mercedes-benz,e-class,excellent,6,gas,automatic,4wd,sedan,ct,50k-100k
38000,2017,audi,q7 3.0t premium plus sport,good,6,gas,other,4wd,other,in,20k-50k
19000,2018,chevrolet,silverado 1500 regular cab,good,8,gas,automatic,4wd,pickup,ca,100k-150k
13000,2012,ford,f150 xlt 4x4,good,5,gas,automatic,4wd,sedan,mn,150k-200k
40000,2016,ford,Blue Bird All American,good,6,diesel,automatic,rwd,bus,va,50k-100k
18000,2007,chrysler,sebring,fair,6,gas,automatic,fwd,sedan,ny,150k-200k
15000,2007,ford,mustang,good,5,gas,manual,4wd,coupe,ny,50k-100k
29000,2015,chevrolet,silverado 1500 crew cab,good,8,gas,automatic,4wd,pickup,ks,150k-200k
34000,2017,bmw,x5,good,6,gas,automatic,4wd,SUV,al,20k-50k
36000,2020,cadillac,ct5 premium luxury,good,5,other,other,4wd,sedan,ny,0-20k
6000,2002,ford,mustang,excellent,6,gas,automatic,fwd,hatchback,tx,100k-150k
10000,2012,others,verano,good,4,gas,automatic,fwd,sedan,ks,50k-100k
13000,2013,subaru,xv crosstrek,excellent,5,gas,automatic,4wd,wagon,ma,50k-100k
28000,2020,hyundai,kona,like new,4,gas,automatic,4wd,SUV,ks,0-20k
18000,2011,chevrolet,traverse lt-2 *fr $499 down guaranteed finance,excellent,6,gas,automatic,4wd,SUV,ia,100k-150k
14000,2010,lexus,rx 350,good,5,gas,automatic,4wd,sedan,nc,100k-150k
40000,2020,others,qx60 luxe sport utility,good,6,gas,automatic,4wd,other,il,0-20k
9000,2012,chevrolet,equinox,good,6,gas,automatic,fwd,sedan,ky,100k-150k
14000,2011,mercedes-benz,benz ml350,excellent,6,gas,automatic,4wd,SUV,ia,50k-100k
10000,2014,nissan,pathfinder,good,5,gas,automatic,4wd,sedan,tn,150k-200k
22000,2018,nissan,altima 2.5 sl sedan 4d,good,5,gas,other,fwd,sedan,nm,0-20k
15000,2007,chevrolet,avalanche,good,5,gas,automatic,4wd,sedan,tn,100k-150k
4000,2003,others,lesabre,fair,6,gas,automatic,fwd,coupe,ca,50k-100k
17000,2009,chevrolet,3500 dually diesel,good,8,diesel,automatic,rwd,pickup,tx,150k-200k
18000,2000,chevrolet,silverado,good,5,gas,manual,4wd,sedan,fl,50k-100k
18000,2013,ford,INTERNATIONAL TERRASTAR,good,5,diesel,automatic,4wd,other,fl,100k-150k
4000,2004,chevrolet,silverado 3500,good,8,gas,automatic,4wd,sedan,ct,50k-100k
28000,2016,ram,larami long horn 4x4 leather,excellent,8,gas,automatic,4wd,pickup,dc,20k-50k
32000,2017,bmw,4 series 440i gran coupe 4d,good,5,gas,other,rwd,coupe,ma,20k-50k
18000,2006,audi,a6,fair,6,gas,automatic,rwd,sedan,il,150k-200k
6000,2011,chevrolet,cruze eco w/1xf,excellent,4,gas,manual,4wd,sedan,ca,50k-100k
40000,2018,toyota,tacoma trd off road 4x4,good,5,gas,automatic,4wd,truck,wa,20k-50k
7000,2012,others,6,excellent,4,gas,automatic,fwd,sedan,ga,100k-150k
5000,2010,dodge,grand caravan,good,5,gas,automatic,4wd,sedan,mo,200k-300k
18000,2008,ford,focus ses,good,6,gas,automatic,rwd,sedan,ca,150k-200k
7000,2001,bmw,z3,good,5,gas,manual,4wd,sedan,ny,100k-150k
29000,2018,subaru,brz limited coupe 2d,good,5,gas,other,rwd,coupe,ct,0-20k
4000,2005,acura,mdx,good,6,gas,automatic,4wd,SUV,ma,150k-200k
17000,2014,ford,explorer,good,6,gas,automatic,rwd,wagon,ca,100k-150k
27000,2017,ram,1500,excellent,5,gas,automatic,4wd,pickup,wi,100k-150k
4000,2007,mercedes-benz,c280 4matic,excellent,6,gas,automatic,4wd,sedan,mi,100k-150k
22000,2009,chevrolet,express cargo van,good,8,gas,other,rwd,van,ak,100k-150k
9000,2013,others,cooper hardtop,excellent,4,gas,automatic,fwd,coupe,nj,50k-100k
8000,2007,ram,1500 f150,excellent,8,gas,automatic,4wd,sedan,oh,100k-150k
7000,2010,ford,crown victoria,good,8,gas,automatic,rwd,sedan,nc,100k-150k
18000,2018,others,model s,good,5,electric,automatic,4wd,hatchback,mn,0-20k
10000,2010,chevrolet,equinox ls,like new,4,gas,automatic,4wd,SUV,tx,50k-100k
13000,2014,toyota,camry,excellent,5,gas,automatic,fwd,sedan,nj,50k-100k
10000,2015,dodge,charger,excellent,5,gas,automatic,4wd,sedan,ny,50k-100k
34000,2019,ford,f-150,good,5,gas,automatic,rwd,pickup,tx,20k-50k
26000,2015,toyota,tacoma,excellent,6,gas,automatic,4wd,truck,fl,20k-50k
6000,2006,honda,accord,excellent,6,gas,automatic,fwd,sedan,dc,100k-150k
18000,2015,mercedes-benz,gl-class,good,8,gas,automatic,4wd,SUV,oh,50k-100k
5000,2004,toyota,sienna,excellent,6,gas,automatic,4wd,sedan,ky,0-20k
29000,2018,jeep,grand cherokee laredo sport,good,6,gas,other,4wd,other,oh,20k-50k
7000,2008,others,awd,good,5,gas,automatic,4wd,sedan,vt,50k-100k
24000,2018,others,mkc,good,4,gas,automatic,fwd,SUV,fl,20k-50k
5000,1997,ford,f-250,fair,8,gas,automatic,4wd,truck,ak,150k-200k
10000,2012,volkswagen,tiguan sel,excellent,4,gas,automatic,4wd,SUV,vt,100k-150k
53000,2020,others,range evoque p250,good,5,other,other,4wd,SUV,nj,0-20k
12000,2013,honda,f-150,like new,4,gas,automatic,fwd,sedan,ca,150k-200k
20000,2014,chevrolet,1500,good,5,gas,automatic,4wd,sedan,ia,50k-100k
18000,2013,dodge,durango,good,8,gas,automatic,4wd,SUV,ca,100k-150k
6000,2005,honda,accord ex,good,6,gas,automatic,4wd,sedan,ca,100k-150k
10000,1986,toyota,pickup,good,4,gas,manual,4wd,sedan,ca,100k-150k
36000,2015,ford,f-150 lariat,excellent,8,gas,automatic,4wd,truck,ok,50k-100k
47000,2019,others,qx80 luxe sport utility,good,8,gas,other,4wd,SUV,wv,0-20k
9000,2007,chevrolet,suburban,excellent,8,gas,automatic,4wd,sedan,il,200k-300k
33000,2019,volkswagen,atlas,good,5,gas,automatic,4wd,sedan,nj,0-20k
11000,2014,ford,explorer xlt,good,6,gas,automatic,fwd,SUV,va,100k-150k
13000,2014,volkswagen,cc,good,5,gas,automatic,4wd,sedan,tx,50k-100k
3000,2000,toyota,camry,good,5,gas,automatic,4wd,sedan,ga,150k-200k
15000,2019,hyundai,elantra sel,good,5,other,automatic,fwd,hatchback,mi,50k-100k
9000,2011,others,cooper countryman,good,4,gas,automatic,fwd,sedan,tn,100k-150k
30000,2000,ram,2500 cummins laramie,excellent,5,diesel,automatic,4wd,sedan,il,100k-150k
17000,2017,nissan,sentra sl sedan 4d,good,5,gas,other,fwd,sedan,ca,20k-50k
17000,2016,others,verano sport touring sedan,good,5,gas,other,fwd,sedan,ca,20k-50k
5000,2011,ford,IC CE PB105,good,5,diesel,other,4wd,bus,wi,0-20k
15000,2013,lexus,is 250,good,6,gas,automatic,rwd,sedan,id,100k-150k
20000,2018,dodge,grand caravan gt w/ leather / quad seating,good,6,other,automatic,fwd,van,ca,50k-100k
13000,2012,others,f-150,good,5,gas,manual,4wd,sedan,or,20k-50k
5000,2012,others,mazda6,good,4,gas,automatic,fwd,sedan,mi,150k-200k
24000,2018,honda,accord sport sedan 4d,good,5,gas,other,fwd,sedan,nc,20k-50k
18000,2011,acura,tsx sedan 4d,good,5,gas,other,fwd,sedan,ca,50k-100k
11000,2013,subaru,xv crosstrek premium,excellent,4,gas,manual,4wd,wagon,ny,100k-150k
20000,2018,honda,civic lx,like new,4,gas,automatic,fwd,sedan,al,0-20k
29000,2017,toyota,"tacoma sr v6, , lifted,",good,6,gas,automatic,4wd,truck,id,50k-100k
6000,1977,others,firebird formula,fair,8,gas,automatic,rwd,coupe,ca,0-20k
34000,2020,nissan,370z coupe 2d,good,6,gas,other,rwd,coupe,ma,0-20k
25000,2008,chevrolet,silverado,good,5,gas,automatic,4wd,other,ak,100k-150k
4000,2005,others,ion,good,4,gas,automatic,4wd,sedan,in,150k-200k
18000,2009,audi,s6 awd 5.2 quattro,excellent,10,gas,automatic,4wd,sedan,id,100k-150k
37000,2018,others,e-pace p300 r-dynamic s,good,5,other,other,4wd,SUV,oh,0-20k
11000,2002,cadillac,sts 4dr sedan northstar,excellent,8,gas,automatic,rwd,sedan,mt,50k-100k
18000,2018,ford,edge,good,5,gas,automatic,fwd,sedan,il,50k-100k
11000,2013,others,mkz awd,excellent,4,gas,automatic,4wd,sedan,ia,50k-100k
5000,2003,gmc,envoy xl,like new,6,gas,automatic,4wd,SUV,ma,50k-100k
18000,2006,jeep,commander,good,5,other,automatic,4wd,sedan,pa,150k-200k
5000,2011,volkswagen,jetta,good,4,gas,automatic,fwd,wagon,wi,150k-200k
18000,2009,ford,fusion sel,like new,6,gas,automatic,fwd,sedan,oh,150k-200k
9000,2011,audi,a4,excellent,4,gas,automatic,4wd,sedan,co,100k-150k
18000,2016,cadillac,srx,excellent,6,gas,automatic,4wd,SUV,ok,50k-100k
18000,2015,bmw,528xi,excellent,4,gas,automatic,4wd,sedan,pa,50k-100k
18000,2013,ford,f-150,excellent,8,gas,automatic,4wd,truck,tx,0-20k
4000,2008,ford,f-250,good,8,gas,automatic,4wd,sedan,or,100k-150k
23000,2019,honda,insight ex sedan 4d,good,5,hybrid,other,fwd,sedan,ca,0-20k
9000,2007,chevrolet,tahoe lt,good,8,gas,automatic,4wd,SUV,mt,200k-300k
10000,2011,honda,accord,excellent,4,gas,automatic,fwd,sedan,ks,100k-150k
13000,2008,jeep,wrangler,good,6,gas,automatic,4wd,SUV,pa,100k-150k
6000,2006,mercedes-benz,benz s430,good,8,gas,automatic,rwd,sedan,mi,150k-200k
8000,1977,chevrolet,blazer,good,8,gas,automatic,4wd,truck,az,0-20k
8000,2012,kia,soul,good,5,gas,automatic,4wd,sedan,ca,50k-100k
4000,2002,chevrolet,silverado,good,8,gas,automatic,rwd,truck,oh,150k-200k
24000,2018,chrysler,300 limited sedan 4d,good,6,gas,other,4wd,sedan,oh,20k-50k
6000,2004,others,f-150,fair,8,gas,automatic,4wd,SUV,wi,50k-100k
36000,2018,ford,f150 supercrew cab,good,8,other,automatic,4wd,pickup,nj,20k-50k
11000,2017,ford,fusion,good,4,gas,automatic,fwd,sedan,ga,100k-150k
18000,2008,toyota,tacoma,excellent,5,gas,automatic,4wd,truck,ca,50k-100k
18000,2021,toyota,tundra trd pro,good,5,gas,automatic,4wd,sedan,tx,0-20k
8000,2008,chevrolet,colorado z71,like new,5,gas,automatic,4wd,sedan,oh,150k-200k
18000,1999,chevrolet,corvette,excellent,8,gas,manual,rwd,coupe,ia,50k-100k
22000,2015,mercedes-benz,e 350 sport sedan,good,6,gas,automatic,rwd,sedan,ca,50k-100k
9000,2012,mercedes-benz,c300 4 matic,good,5,gas,automatic,4wd,sedan,nc,100k-150k
4000,2007,honda,element,like new,4,gas,manual,fwd,SUV,pa,200k-300k
8000,2017,hyundai,sonata,good,5,gas,automatic,4wd,sedan,nj,100k-150k
40000,2020,ford,mustang gt coupe 2d,good,8,gas,other,rwd,coupe,nc,0-20k
16000,2006,ford,f-250 crewcab lariat 4x4,excellent,8,diesel,automatic,4wd,truck,wa,100k-150k
33000,2020,ford,Genesis G70 2.0T Sedan 4D,good,5,other,other,4wd,sedan,wi,0-20k
25000,2015,ford,f-150 lariat,like new,5,gas,automatic,4wd,sedan,tx,0-20k
18000,2008,ford,mustang,good,5,gas,automatic,4wd,sedan,nj,200k-300k
18000,2018,ford,ecosport se,good,5,other,automatic,4wd,SUV,wi,0-20k
18000,2007,others,g * low miles - 22 ser,good,5,gas,automatic,4wd,sedan,ca,100k-150k
4000,1999,gmc,sierra 1500,good,5,gas,automatic,4wd,sedan,ia,150k-200k
14000,1997,ford,f-250 hd crew cab,good,8,diesel,automatic,4wd,pickup,ca,200k-300k
32000,2018,kia,stinger gt1 sedan 4d,good,6,gas,other,rwd,sedan,ma,20k-50k
23000,2013,chevrolet,silverado 1500,good,5,gas,automatic,4wd,sedan,ar,100k-150k
12000,2015,others,regal premium i,good,5,gas,automatic,4wd,sedan,il,50k-100k
7000,2013,volkswagen,passat,good,5,gas,automatic,4wd,sedan,ca,50k-100k
15000,1996,gmc,suburban,good,8,gas,automatic,4wd,SUV,mt,50k-100k
4000,2009,ford,hyndai santa fe,excellent,6,gas,automatic,4wd,SUV,fl,150k-200k
18000,2019,nissan,370z coupe,good,6,gas,manual,rwd,coupe,va,50k-100k
18000,1998,ford,explorer eddie bauer,good,8,gas,automatic,4wd,SUV,ca,150k-200k
15000,2017,ford,taurus,good,5,gas,automatic,fwd,sedan,ks,50k-100k
16000,2016,subaru,crosstrek 2.0i premium,excellent,4,gas,automatic,4wd,hatchback,ny,50k-100k
10000,2012,ram,f-150,good,8,gas,automatic,4wd,truck,ky,100k-150k
45000,2008,gmc,sierra 2500hd slt,excellent,8,diesel,automatic,4wd,truck,az,20k-50k
6000,2005,lexus,rx,good,6,gas,automatic,4wd,SUV,pa,200k-300k
18000,2017,gmc,acadia,good,6,gas,automatic,4wd,SUV,or,20k-50k
28000,2018,others,mx-5 miata grand touring,good,5,gas,other,rwd,convertible,ca,0-20k
12000,2017,kia,forte,good,5,gas,automatic,4wd,sedan,id,50k-100k
49000,2011,ram,3500,good,6,diesel,automatic,4wd,truck,or,50k-100k
32000,2016,ford,super duty f-350 srw,good,5,gas,automatic,4wd,sedan,co,100k-150k
18000,2015,bmw,3 series,good,4,gas,automatic,rwd,sedan,nv,50k-100k
10000,2016,chevrolet,cruze,good,5,gas,automatic,4wd,sedan,oh,50k-100k
5000,2014,chevrolet,spark ls,good,4,gas,automatic,fwd,sedan,oh,50k-100k
42000,2015,jeep,wrangler unlimited sahara 4dr hardtop,good,6,gas,automatic,4wd,SUV,az,20k-50k
8000,2010,gmc,acadia slt,excellent,6,gas,automatic,4wd,sedan,tx,150k-200k
18000,1969,others,911 s,excellent,6,gas,manual,rwd,coupe,ny,50k-100k
24000,2016,others,discovery sport,good,5,gas,automatic,4wd,SUV,la,50k-100k
10000,2014,ford,taurus police interceptor,like new,6,gas,automatic,4wd,sedan,tx,50k-100k
34000,2019,gmc,savana 2500 cargo,like new,8,gas,automatic,rwd,van,pa,0-20k
7000,2008,subaru,impreza,good,5,gas,automatic,4wd,sedan,pa,100k-150k
10000,2016,bmw,4 series,good,4,gas,automatic,rwd,sedan,mi,50k-100k
13000,2014,ford,Scion xD Hatchback 4D,good,5,other,other,fwd,hatchback,va,50k-100k
21000,2020,dodge,grand caravan,good,5,gas,automatic,4wd,sedan,mn,20k-50k
7000,2007,dodge,nitro,excellent,5,gas,automatic,4wd,sedan,ca,50k-100k
34000,2013,ford,f550 4x4,excellent,8,diesel,automatic,4wd,truck,fl,150k-200k
14000,2005,toyota,4runner,excellent,6,gas,automatic,4wd,SUV,pa,50k-100k
13000,2013,jeep,compass,excellent,5,gas,automatic,4wd,SUV,ny,50k-100k
18000,2006,ford,taurus,good,6,gas,automatic,fwd,sedan,sd,100k-150k
18000,2013,subaru,impreza,excellent,4,gas,automatic,4wd,sedan,ca,50k-100k
7000,1980,gmc,c35,excellent,8,gas,manual,rwd,pickup,mt,50k-100k
18000,2013,bmw,5 series,good,6,gas,automatic,4wd,sedan,ny,50k-100k
13000,2012,kia,optima,good,5,gas,automatic,4wd,sedan,ca,150k-200k
22000,2019,honda,accord sport,like new,4,gas,automatic,fwd,sedan,ia,0-20k
18000,2006,chevrolet,silverado 1500,excellent,8,gas,automatic,4wd,truck,in,50k-100k
9000,2005,ford,f45,good,5,gas,automatic,4wd,sedan,id,200k-300k
23000,2018,toyota,camry le 4dr sedan,like new,4,gas,automatic,fwd,sedan,va,0-20k
3000,2006,subaru,impreza,good,5,gas,manual,4wd,hatchback,mt,200k-300k
18000,2014,toyota,tacoma 4x4,good,6,gas,automatic,4wd,truck,hi,50k-100k
14000,2013,ford,e-series chassis e 350 sd,good,5,gas,automatic,4wd,sedan,wa,150k-200k
11000,2013,ford,edge,good,6,gas,automatic,fwd,SUV,mn,100k-150k
16000,2014,gmc,terrain,excellent,4,gas,automatic,4wd,SUV,wi,20k-50k
18000,2017,volkswagen,golf alltrack,excellent,4,gas,automatic,4wd,wagon,wi,20k-50k
6000,2015,nissan,altima s,excellent,4,gas,automatic,4wd,sedan,de,100k-150k
20000,2017,jeep,renegade,good,4,gas,automatic,4wd,SUV,co,20k-50k
11000,2016,volkswagen,jetta 1.4t s,good,4,gas,automatic,4wd,sedan,az,50k-100k
10000,1954,chevrolet,37,good,6,gas,automatic,4wd,coupe,tn,20k-50k
23000,2012,gmc,sierra 2500hd,excellent,8,other,automatic,4wd,pickup,ct,100k-150k
21000,2013,chevrolet,silverado 1500,excellent,8,gas,automatic,4wd,sedan,il,50k-100k
3000,2016,honda,civic,like new,4,gas,automatic,4wd,sedan,ca,50k-100k
7000,2006,others,lacrosse,excellent,6,gas,automatic,rwd,sedan,nc,100k-150k
20000,2014,ford,f250,good,5,gas,automatic,4wd,sedan,al,150k-200k
15000,2013,ford,e-150,good,5,gas,automatic,fwd,van,ca,100k-150k
29000,2018,chevrolet,express cargo van,excellent,8,gas,automatic,rwd,sedan,tx,20k-50k
4000,2009,others,milan,excellent,6,gas,automatic,fwd,sedan,mi,150k-200k
18000,2005,nissan,murano sl awd,good,6,gas,automatic,4wd,SUV,nj,100k-150k
20000,2007,ford,f350,good,8,diesel,automatic,4wd,truck,fl,150k-200k
17000,2019,chevrolet,trax,good,5,gas,automatic,fwd,other,fl,0-20k
7000,2010,ford,explorer,excellent,6,gas,automatic,4wd,SUV,id,100k-150k
19000,2019,ford,ecosport,good,5,gas,automatic,4wd,sedan,ok,20k-50k
4000,1998,ford,expedition,excellent,8,gas,automatic,rwd,SUV,ca,200k-300k
20000,2015,ford,INTL Prostar,good,5,diesel,manual,4wd,sedan,ne,500k+
15000,2014,honda,cr-v awd,like new,4,gas,automatic,4wd,SUV,nc,50k-100k
18000,2022,others,eclipse cross le,excellent,4,gas,automatic,4wd,SUV,wa,0-20k
6000,2010,toyota,corolla,good,4,gas,automatic,fwd,sedan,mi,50k-100k
18000,2016,ford,f-150,good,8,gas,automatic,4wd,pickup,nc,100k-150k
6000,2013,hyundai,sonata gls,good,4,gas,automatic,fwd,sedan,va,50k-100k
20000,2013,ford,f-150,good,5,gas,automatic,4wd,sedan,ia,100k-150k
27000,1950,ford,Oldsmobile Eighty-Eight,good,5,gas,automatic,4wd,sedan,id,0-20k
5000,2006,toyota,prius,excellent,5,hybrid,automatic,fwd,hatchback,va,100k-150k
12000,2007,gmc,yukon,excellent,5,gas,automatic,4wd,SUV,ga,200k-300k
37000,2018,audi,q5,good,4,gas,automatic,4wd,SUV,id,0-20k
39000,2015,others,sport,like new,5,gas,automatic,4wd,SUV,tn,50k-100k
18000,1991,ford,1991 Volkwagen Transporter,good,5,gas,manual,4wd,sedan,wa,500k+
20000,2013,jeep,wrangler unlimited sahara,excellent,6,gas,automatic,4wd,SUV,ct,100k-150k
14000,2004,ford,f250,good,8,diesel,manual,4wd,pickup,wi,100k-150k
18000,2016,hyundai,accent,good,5,gas,automatic,4wd,sedan,nc,50k-100k
4000,2013,chevrolet,volt,good,5,gas,automatic,4wd,sedan,tn,50k-100k
18000,2018,ram,diesel cummins 2500,good,5,diesel,automatic,4wd,truck,wa,50k-100k
19000,2017,volkswagen,jetta 2.0t gli,good,4,gas,automatic,fwd,sedan,az,50k-100k
8000,2004,toyota,4runner limited 4x4,excellent,8,gas,automatic,4wd,SUV,tx,200k-300k
16000,2011,lexus,rx 350 suv,excellent,6,gas,automatic,fwd,SUV,ca,100k-150k
4000,2001,others,qx4 luxury 4wd,excellent,6,gas,automatic,4wd,SUV,mo,200k-300k
28000,2015,lexus,gx 460 luxury,like new,8,gas,automatic,4wd,SUV,ks,100k-150k
6000,2006,chevrolet,colorado lt crew cab 4wd,good,5,gas,automatic,4wd,pickup,oh,150k-200k
16000,2015,volkswagen,golf tdi se hatchback,good,5,gas,other,fwd,sedan,nv,50k-100k
7000,2013,chevrolet,equinox awd,like new,4,gas,automatic,4wd,SUV,mi,150k-200k
7000,1949,chevrolet,pickup,fair,6,gas,manual,rwd,truck,ca,500k+
11000,2017,chevrolet,cruze,good,5,gas,automatic,4wd,sedan,ny,50k-100k
8000,2014,gmc,terrain,good,5,gas,automatic,4wd,sedan,ne,100k-150k
18000,2018,ford,f150 xlt,excellent,8,gas,automatic,4wd,truck,fl,100k-150k
32000,2020,others,mkz sedan 4d,good,5,other,other,4wd,sedan,oh,0-20k
18000,2018,toyota,tacoma,excellent,5,gas,automatic,4wd,pickup,ny,100k-150k
13000,2010,chevrolet,silverado 1500,good,8,gas,automatic,4wd,pickup,nh,150k-200k
33000,2019,nissan,titan crew cab sv pickup,good,8,gas,other,4wd,pickup,nc,20k-50k
18000,2012,subaru,legacy,excellent,4,gas,automatic,4wd,sedan,nj,0-20k
11000,2013,cadillac,xts 4dr fwd,good,6,gas,automatic,fwd,sedan,mi,50k-100k
